Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2011-06-22,10170.1,10263.5,10170.1,10226.2,347073100.0
2011-06-23,10170.7,10171.3,9910.5,9942.6,509617900.0
2011-06-24,10054.6,10085.7,9767.8,9812.7,499703160.0
2011-06-27,9791.1,9918.1,9758.5,9872.2,311278000.0
2011-06-28,9898.6,10002.0,9823.6,9936.7,430167320.0
2011-06-29,10001.5,10234.9,9998.2,10143.6,494495540.0
2011-06-30,10205.2,10359.9,10191.8,10359.9,535212480.0
2011-07-01,10359.4,10536.8,10321.7,10492.0,597785984.0
2011-07-04,10524.2,10524.2,10428.4,10468.0,395055680.0
2011-07-05,10442.8,10443.3,10307.8,10330.1,259513728.0
2011-07-06,10286.7,10288.6,10129.8,10204.5,404689792.0
2011-07-07,10234.3,10356.5,10123.0,10196.2,332800288.0
2011-07-08,10232.3,10261.1,9920.4,9938.2,502208640.0
2011-07-11,9867.4,9870.3,9588.1,9670.6,407806624.0
2011-07-12,9553.8,9690.3,9276.1,9603.4,519333472.0
2011-07-13,9520.4,9719.7,9508.0,9666.9,352699776.0
2011-07-14,9563.5,9678.4,9535.4,9598.6,259897344.0
2011-07-15,9553.4,9607.1,9449.8,9484.2,472779200.0
2011-07-18,9443.8,9511.1,9332.2,9347.8,312794656.0
2011-07-19,9395.5,9540.7,9379.4,9443.8,334055680.0
2011-07-20,9546.6,9744.4,9531.3,9732.8,716960192.0
2011-07-21,9803.1,10073.5,9650.5,10017.6,661179200.0
2011-07-22,10099.3,10221.5,10017.2,10059.3,804182784.0
2011-07-25,10005.2,10009.6,9826.6,9866.2,674085312.0
2011-07-26,9897.8,9930.3,9756.9,9833.4,518976672.0
2011-07-27,9762.2,9782.2,9569.7,9643.3,300768800.0
2011-07-28,9544.3,9707.4,9517.1,9657.0,343674848.0
2011-07-29,9540.3,9679.0,9499.8,9630.7,307238016.0
2011-08-01,9713.0,9752.3,9316.4,9318.2,551097856.0
2011-08-02,9236.1,9342.6,9114.9,9114.9,602679744.0
2011-08-03,9033.7,9297.3,8958.6,9037.7,345884768.0
2011-08-04,9217.7,9219.7,8686.5,8686.5,416589440.0
2011-08-05,8479.4,8920.7,8462.7,8671.2,709565120.0
2011-08-08,8727.6,9030.8,8453.6,8459.4,771196352.0
2011-08-09,8530.1,8660.8,8101.9,8428.9,559325312.0
2011-08-10,8637.6,8646.0,7933.8,7966.0,492712544.0
2011-08-11,8207.1,8293.7,7767.3,8249.4,593553024.0
2011-08-12,8302.7,8647.3,8046.0,8647.3,392264544.0
2011-08-15,8727.5,8731.4,8581.4,8709.0,150137360.0
2011-08-16,8664.8,8674.3,8494.2,8674.3,212543184.0
2011-08-17,8636.3,8795.3,8552.3,8728.2,192027456.0
2011-08-18,8612.5,8644.2,8166.4,8317.7,277511360.0
2011-08-19,8289.0,8293.0,8015.0,8141.9,374850688.0
2011-08-22,8090.7,8391.5,8081.4,8293.9,223356496.0
2011-08-23,8386.7,8480.1,8183.4,8279.8,217675856.0
2011-08-24,8340.7,8427.1,8221.4,8369.1,159873184.0
2011-08-25,8474.3,8477.9,8245.2,8299.1,179410768.0
2011-08-26,8330.3,8337.2,8031.1,8185.5,184109520.0
2011-08-29,8318.8,8423.5,8261.9,8395.0,117169240.0
2011-08-30,8463.2,8504.2,8377.0,8444.8,167446576.0
2011-08-31,8498.8,8718.6,8444.8,8718.6,248866288.0
2011-09-01,8748.0,8801.7,8615.4,8761.1,204282992.0
2011-09-02,8653.1,8655.5,8408.3,8463.5,220336992.0
2011-09-05,8302.2,8304.2,8056.4,8066.5,210353456.0
2011-09-06,8022.2,8145.7,7866.3,7936.4,282301408.0
2011-09-07,8134.4,8166.2,8039.0,8156.6,226835696.0
2011-09-08,8165.3,8347.2,8148.9,8277.8,206983744.0
2011-09-09,8225.4,8276.3,7903.2,7910.2,237654096.0
2011-09-12,7762.7,7786.9,7592.4,7640.7,371635328.0
2011-09-13,7780.8,7836.9,7505.3,7834.2,314841376.0
2011-09-14,7749.5,8063.0,7743.9,8045.7,389537824.0
2011-09-15,8134.3,8436.3,8108.0,8337.9,377889280.0
2011-09-16,8444.4,8445.1,8275.2,8388.4,523334240.0
2011-09-19,8177.7,8272.2,8152.3,8222.7,190569888.0
2011-09-20,8173.4,8374.4,8151.5,8362.2,243190016.0
2011-09-21,8378.8,8379.4,8185.0,8210.3,222780064.0
2011-09-22,8011.1,8043.3,7774.0,7830.8,354798496.0
2011-09-23,7945.8,7998.9,7639.6,7996.9,349942144.0
2011-09-26,7846.4,8312.7,7842.7,8201.7,318428064.0
2011-09-27,8380.7,8562.1,8333.5,8531.9,314073216.0
2011-09-28,8409.1,8626.5,8364.9,8480.2,240286784.0
2011-09-29,8424.5,8653.9,8420.3,8592.5,267651760.0
2011-09-30,8555.2,8592.6,8427.3,8546.6,237955104.0
2011-10-03,8346.6,8394.4,8288.8,8353.8,192361696.0
2011-10-04,8267.8,8271.9,8065.1,8225.4,346848544.0
2011-10-05,8404.2,8477.3,8295.7,8477.3,288961856.0
2011-10-06,8510.4,8704.8,8501.2,8704.8,311322496.0
2011-10-07,8728.8,8849.9,8674.1,8798.4,413508896.0
2011-10-10,8848.0,8894.4,8790.6,8892.4,396295776.0
2011-10-11,8858.8,8858.9,8732.2,8845.5,292119936.0
2011-10-12,8784.8,9029.9,8730.5,9026.5,280486176.0
2011-10-13,8996.2,9073.2,8857.7,8943.5,361766656.0
2011-10-14,8953.3,9033.4,8840.9,8975.5,236805504.0
2011-10-17,9032.5,9087.8,8825.3,8864.3,346853056.0
2011-10-18,8782.8,8831.2,8715.1,8811.3,275909760.0
2011-10-19,8881.1,8907.3,8800.5,8849.5,248082944.0
2011-10-20,8740.1,8822.3,8573.9,8608.2,303864160.0
2011-10-21,8663.5,8891.8,8657.1,8853.0,434852224.0
2011-10-24,8924.9,8976.3,8815.8,8957.1,296227584.0
2011-10-25,8929.9,8971.1,8803.8,8879.6,438719968.0
2011-10-26,8873.8,8977.1,8787.7,8832.5,376653184.0
2011-10-27,9099.0,9305.1,9030.9,9270.5,548477568.0
2011-10-28,9309.4,9351.0,9158.8,9224.4,432619296.0
2011-10-31,9127.4,9178.2,8954.9,8954.9,353593952.0
2011-11-01,8775.4,8775.4,8480.9,8579.6,497559840.0
2011-11-02,8667.8,8690.8,8436.0,8574.5,333167936.0
2011-11-03,8425.0,8789.7,8407.2,8712.6,309143424.0
2011-11-04,8800.9,8800.9,8514.6,8596.4,257683760.0
2011-11-07,8436.9,8595.9,8311.6,8476.4,551607680.0
2011-11-08,8471.4,8652.1,8466.9,8518.5,366465344.0
2011-11-09,8609.3,8620.7,8251.0,8340.6,334985568.0
2011-11-10,8226.8,8464.5,8211.3,8310.9,362736896.0
2011-11-11,8301.7,8580.1,8263.2,8556.1,262633968.0
2011-11-14,8615.8,8616.9,8341.5,8372.2,265759584.0
2011-11-15,8316.7,8333.2,8191.7,8237.6,267241808.0
2011-11-16,8213.4,8415.7,8213.3,8304.1,217677936.0
2011-11-17,8272.4,8335.9,8200.3,8270.6,235510384.0
2011-11-18,8224.6,8361.8,8221.7,8310.1,381929632.0
2011-11-21,8291.3,8303.2,8021.0,8021.0,194922688.0
2011-11-22,8088.0,8105.3,7892.6,7904.9,239814448.0
2011-11-23,7848.1,7936.1,7739.3,7739.3,229205616.0
2011-11-24,7822.1,7877.1,7670.6,7721.8,240925008.0
2011-11-25,7732.3,7778.8,7601.2,7763.5,236963152.0
2011-11-28,7881.8,8119.9,7858.1,8119.9,317353760.0
2011-11-29,8072.5,8181.4,7989.7,8128.0,219686576.0
2011-11-30,8033.8,8452.8,8017.8,8449.5,374183808.0
2011-12-01,8441.0,8491.5,8369.5,8421.0,245688656.0
2011-12-02,8506.2,8624.5,8497.3,8558.6,281361600.0
2011-12-05,8638.2,8738.0,8634.3,8705.8,231064224.0
2011-12-06,8665.3,8746.7,8633.6,8712.8,185558160.0
2011-12-07,8789.8,8844.2,8511.8,8644.3,329916000.0
2011-12-08,8697.9,8766.7,8435.2,8461.2,351480224.0
2011-12-09,8387.8,8659.1,8382.1,8649.7,268187472.0
2011-12-12,8600.1,8609.4,8381.0,8381.0,187117248.0
2011-12-13,8412.6,8443.8,8260.9,8327.8,303779072.0
2011-12-14,8281.1,8370.5,8182.0,8182.0,401228608.0
2011-12-15,8201.3,8313.2,8172.6,8250.4,379848448.0
2011-12-16,8306.8,8322.7,8153.1,8203.4,671380160.0
2011-12-19,8131.4,8354.0,8120.9,8253.0,239520288.0
2011-12-20,8247.8,8454.4,8215.4,8454.4,482597888.0
2011-12-21,8535.0,8606.5,8317.2,8378.4,343582656.0
2011-12-22,8401.8,8488.8,8401.8,8462.9,294135584.0
2011-12-23,8539.7,8568.5,8521.3,8542.7,116285544.0
2011-12-27,8536.5,8585.8,8492.9,8529.6,115715872.0
2011-12-28,8516.9,8560.4,8344.9,8358.4,141546112.0
2011-12-29,8409.5,8487.9,8307.2,8487.9,126719608.0
2011-12-30,8551.3,8571.7,8485.5,8566.3,102407560.0
2012-01-02,8558.0,8724.2,8557.4,8723.8,194176336.0
2012-01-03,8739.2,8743.3,8597.1,8732.4,645678336.0
2012-01-04,8683.4,8701.3,8526.8,8581.8,524110144.0
2012-01-05,8598.7,8598.7,8301.2,8329.6,356190784.0
2012-01-06,8369.7,8445.9,8233.8,8289.1,245040848.0
2012-01-09,8314.5,8404.4,8250.1,8278.9,299539392.0
2012-01-10,8341.1,8486.1,8339.0,8472.9,439395680.0
2012-01-11,8463.1,8521.2,8371.3,8426.8,433278496.0
2012-01-12,8455.9,8575.9,8419.0,8427.0,349274112.0
2012-01-13,8501.1,8548.2,8367.4,8450.6,266271360.0
2012-01-16,8368.4,8483.6,8354.6,8449.6,210382128.0
2012-01-17,8551.3,8575.0,8447.4,8535.3,344448800.0
2012-01-18,8539.4,8581.8,8411.0,8420.7,345306560.0
2012-01-19,8464.6,8603.8,8433.9,8603.8,412368320.0
2012-01-20,8610.4,8612.4,8526.3,8561.9,341485376.0
2012-01-23,8552.7,8667.5,8529.2,8619.6,310796960.0
2012-01-24,8551.5,8597.0,8519.0,8591.4,328848288.0
2012-01-25,8618.5,8638.7,8463.0,8555.4,313495360.0
2012-01-26,8594.9,8721.6,8583.6,8713.8,286714304.0
2012-01-27,8670.9,8746.6,8624.8,8657.3,350536352.0
2012-01-30,8588.4,8624.2,8496.7,8517.0,215996128.0
2012-01-31,8537.8,8576.9,8489.4,8509.2,284989088.0
2012-02-01,8558.6,8726.8,8551.4,8696.6,274859232.0
2012-02-02,8724.0,8782.0,8689.3,8772.3,238850480.0
2012-02-03,8748.8,8861.2,8733.2,8861.2,288719328.0
2012-02-06,8833.8,8841.8,8751.1,8835.3,197923360.0
2012-02-07,8841.7,8856.9,8725.8,8846.9,226864576.0
2012-02-08,8859.4,8921.7,8841.6,8849.3,265739856.0
2012-02-09,8879.0,8967.4,8868.2,8902.1,260076128.0
2012-02-10,8851.6,8860.4,8746.3,8797.1,197780192.0
2012-02-13,8856.1,8883.3,8772.2,8788.3,168614960.0
2012-02-14,8760.3,8832.8,8721.5,8771.9,203517824.0
2012-02-15,8820.2,8853.4,8719.1,8741.6,171262528.0
2012-02-16,8649.2,8651.7,8476.8,8558.1,334461696.0
2012-02-17,8647.8,8708.1,8612.9,8657.0,373827520.0
2012-02-20,8726.6,8818.1,8715.5,8818.1,216820672.0
2012-02-21,8825.2,8864.4,8695.9,8767.1,265953872.0
2012-02-22,8775.3,8778.1,8654.5,8657.0,244060160.0
2012-02-23,8637.9,8672.3,8482.3,8527.7,337638496.0
2012-02-24,8553.1,8568.2,8456.4,8527.7,205589936.0
2012-02-27,8483.3,8549.7,8429.1,8537.2,221188448.0
2012-02-28,8558.2,8595.0,8461.3,8526.7,259609952.0
2012-02-29,8538.5,8628.4,8438.3,8465.9,286715232.0
2012-03-01,8442.0,8567.8,8401.9,8547.7,315728736.0
2012-03-02,8566.8,8602.2,8520.1,8563.4,201451120.0
2012-03-05,8514.2,8540.6,8421.0,8453.5,183265040.0
2012-03-06,8423.8,8426.4,8166.6,8166.6,330543104.0
2012-03-07,8164.7,8202.2,8081.6,8161.8,382605728.0
2012-03-08,8221.3,8307.4,8147.9,8307.4,324715424.0
2012-03-09,8321.6,8340.0,8233.3,8282.7,301356832.0
2012-03-12,8276.7,8296.4,8159.5,8180.2,326497728.0
2012-03-13,8243.5,8378.5,8219.2,8376.8,294605952.0
2012-03-14,8423.4,8499.7,8373.4,8391.1,386924032.0
2012-03-15,8401.4,8429.8,8322.1,8426.7,465193248.0
2012-03-16,8450.0,8486.3,8379.4,8486.3,606312320.0
2012-03-19,8478.3,8591.8,8443.5,8591.8,229548032.0
2012-03-20,8576.7,8606.2,8508.3,8567.5,256831088.0
2012-03-21,8602.8,8625.5,8432.3,8490.9,415506080.0
2012-03-22,8449.1,8463.4,8311.3,8353.6,301076320.0
2012-03-23,8360.4,8386.8,8192.6,8281.8,281781792.0
2012-03-26,8310.8,8310.8,8114.9,8224.7,272490048.0
2012-03-27,8284.9,8345.7,8131.0,8140.3,319557856.0
2012-03-28,8136.6,8180.1,7963.7,7980.8,290837408.0
2012-03-29,7965.2,8022.5,7866.4,7911.0,373960576.0
2012-03-30,7945.7,8015.1,7903.1,8008.0,595817536.0
2012-04-02,8024.7,8042.8,7866.8,8042.8,778774144.0
2012-04-03,8032.2,8072.6,7824.5,7824.5,468330304.0
2012-04-04,7809.3,7833.7,7634.3,7660.7,705707648.0
2012-04-05,7681.8,7712.8,7545.1,7660.5,472021920.0
2012-04-10,7582.5,7633.5,7433.6,7433.6,366366368.0
2012-04-11,7448.7,7588.2,7412.9,7576.7,351263904.0
2012-04-12,7610.7,7619.4,7400.8,7520.0,447811744.0
2012-04-13,7468.7,7485.5,7218.4,7250.6,427337696.0
2012-04-16,7232.0,7331.4,7186.6,7209.1,253824896.0
2012-04-17,7157.8,7373.3,7136.8,7373.3,286424736.0
2012-04-18,7354.5,7364.0,7079.2,7079.2,386704928.0
2012-04-19,7122.1,7151.1,6907.0,6908.1,380127200.0
2012-04-20,6936.7,7058.8,6858.3,7040.6,405539808.0
2012-04-23,6986.7,6993.8,6811.2,6846.6,323957760.0
2012-04-24,6868.6,7010.4,6848.7,6999.9,340569568.0
2012-04-25,7036.3,7202.9,7034.0,7118.9,489463968.0
2012-04-26,7151.7,7159.8,6955.1,7027.1,455347552.0
2012-04-27,6906.2,7184.8,6840.8,7145.8,319252736.0
2012-04-30,7184.5,7206.7,7002.8,7011.0,247991872.0
2012-05-02,7100.5,7115.4,6776.5,6831.9,404659360.0
2012-05-03,6868.7,6992.0,6828.1,6851.9,366000064.0
2012-05-04,6856.0,6989.6,6820.4,6876.0,306851616.0
2012-05-07,6766.2,7078.2,6743.2,7063.2,258109312.0
2012-05-08,7050.9,7175.7,6967.7,7006.9,415250208.0
2012-05-09,7017.0,7022.3,6732.6,6812.7,594368128.0
2012-05-10,6905.4,7079.4,6843.9,7045.7,698414528.0
2012-05-11,6958.1,7027.3,6789.3,6995.6,826498240.0
2012-05-14,6896.6,6907.0,6762.8,6809.4,299915616.0
2012-05-15,6848.4,6892.9,6644.0,6700.7,300741248.0
2012-05-16,6621.3,6758.9,6536.2,6611.5,418487328.0
2012-05-17,6635.3,6652.6,6434.7,6537.9,345734368.0
2012-05-18,6400.2,6626.9,6380.2,6566.7,610406208.0
2012-05-21,6571.5,6605.5,6455.1,6524.0,322451360.0
2012-05-22,6565.4,6683.0,6520.2,6661.3,364156192.0
2012-05-23,6579.1,6603.3,6420.4,6440.5,313919904.0
2012-05-24,6495.7,6589.3,6357.1,6534.4,546915200.0
2012-05-25,6542.3,6612.8,6458.4,6543.0,384703488.0
2012-05-28,6585.2,6620.6,6392.1,6401.2,286717856.0
2012-05-29,6432.8,6449.1,6221.4,6251.7,372953536.0
2012-05-30,6184.8,6303.2,6073.7,6090.4,359678272.0
2012-05-31,6134.4,6167.9,6012.0,6089.8,506011360.0
2012-06-01,6109.7,6152.7,5994.1,6065.0,394154528.0
2012-06-04,5998.9,6273.3,5987.8,6239.5,254733072.0
2012-06-05,6293.2,6332.7,6231.3,6267.8,228362800.0
2012-06-06,6312.6,6465.9,6276.2,6418.9,334675104.0
2012-06-07,6449.1,6538.4,6421.5,6438.1,345728064.0
2012-06-08,6391.8,6578.5,6323.6,6552.0,284249984.0
2012-06-11,6897.6,6940.3,6498.1,6516.4,478242016.0
2012-06-12,6509.7,6593.3,6439.3,6522.5,523812672.0
2012-06-13,6529.3,6639.0,6490.7,6615.3,393240096.0
2012-06-14,6582.0,6696.4,6558.6,6696.0,458051840.0
2012-06-15,6744.0,6829.8,6659.0,6719.0,775746368.0
2012-06-18,6855.8,6862.6,6503.3,6519.9,381396352.0
2012-06-19,6546.5,6717.4,6479.4,6693.9,301691584.0
2012-06-20,6715.7,6806.9,6668.2,6796.1,425868672.0
2012-06-21,6729.5,6914.9,6675.4,6773.5,384943488.0
2012-06-22,6716.9,6960.0,6697.1,6876.3,706566848.0
2012-06-25,6844.6,6857.5,6612.3,6624.0,741357120.0
2012-06-26,6590.3,6708.3,6512.3,6528.4,505734560.0
2012-06-27,6576.8,6666.9,6513.0,6666.9,427155584.0
2012-06-28,6666.2,6724.5,6593.5,6721.7,479655936.0
2012-06-29,6939.2,7102.2,6872.5,7102.2,716194432.0
2012-07-02,7082.4,7178.4,7036.9,7124.0,1016267648.0
2012-07-03,7143.5,7219.5,7122.2,7219.5,642998912.0
2012-07-04,7173.6,7202.7,7116.2,7168.5,389744672.0
2012-07-05,7148.3,7180.8,6912.2,6954.2,842091584.0
2012-07-06,6910.5,6921.2,6726.7,6738.9,880902144.0
2012-07-09,6738.2,6785.7,6611.6,6688.3,510722176.0
2012-07-10,6723.6,6812.2,6638.2,6726.9,393379168.0
2012-07-11,6693.1,6829.7,6679.0,6805.9,423690432.0
2012-07-12,6749.0,6755.3,6600.8,6630.1,517931968.0
2012-07-13,6620.6,6687.5,6563.3,6664.6,754867840.0
2012-07-16,6631.3,6659.2,6485.1,6532.1,847173760.0
2012-07-17,6573.2,6642.6,6529.7,6558.2,478099200.0
2012-07-18,6595.1,6607.8,6497.2,6591.2,382439776.0
2012-07-19,6625.2,6682.5,6579.5,6632.6,313079328.0
2012-07-20,6623.4,6668.1,6232.6,6246.3,642507968.0
2012-07-23,6157.0,6240.5,5905.3,6177.4,522483328.0
2012-07-24,6252.1,6254.6,5950.8,5956.3,344265952.0
2012-07-25,5950.4,6093.1,5939.4,6004.9,307281696.0
2012-07-26,5958.2,6368.8,5955.0,6368.8,422553440.0
2012-07-27,6403.1,6617.6,6244.2,6617.6,355916960.0
2012-07-30,6625.7,6805.5,6589.2,6801.8,385689120.0
2012-07-31,6804.0,6913.7,6691.1,6738.1,393217472.0
2012-08-01,6715.2,6787.2,6569.2,6720.0,212029360.0
2012-08-02,6690.2,6864.6,6364.8,6373.4,363161344.0
2012-08-03,6377.1,6755.7,6296.1,6755.7,321703168.0
2012-08-06,6751.8,7061.9,6738.4,7053.6,300293248.0
2012-08-07,7018.7,7218.7,7013.0,7211.1,
2012-08-08,7184.5,7232.2,7039.8,7150.2,316531744.0
2012-08-09,7189.2,7235.8,7026.6,7110.2,229934928.0
2012-08-10,7068.7,7079.9,6962.2,7047.7,168155648.0
2012-08-13,7036.8,7119.8,6991.9,7069.6,128582536.0
2012-08-14,7109.1,7153.1,7074.3,7124.8,176746944.0
2012-08-15,7111.3,7146.7,7066.8,7128.9,115370240.0
2012-08-16,7140.8,7419.3,7123.3,7417.3,292329888.0
2012-08-17,7463.2,7612.1,7452.5,7561.0,302632832.0
2012-08-20,7557.0,7645.0,7387.4,7469.6,269899136.0
2012-08-21,7468.9,7558.4,7430.4,7544.5,193932624.0
2012-08-22,7495.2,7516.0,7326.4,7340.7,234801248.0
2012-08-23,7391.5,7427.0,7176.9,7282.9,
2012-08-24,7259.8,7323.1,7183.0,7310.3,119607760.0
2012-08-27,7293.8,7398.9,7216.8,7398.9,145773024.0
2012-08-28,7391.7,7404.1,7284.2,7333.5,164467232.0
2012-08-29,7339.2,7365.4,7274.3,7306.0,207080464.0
2012-08-30,7278.1,7304.7,7178.8,7195.0,146830224.0
2012-08-31,7173.7,7424.7,7161.4,7420.5,331178848.0
2012-09-03,7398.5,7442.1,7351.2,7434.2,201892608.0
2012-09-04,7460.6,7542.8,7444.2,7488.2,
2012-09-05,7468.7,7562.4,7421.6,7494.0,184534608.0
2012-09-06,7536.2,7864.9,7533.0,7862.0,
2012-09-07,7882.1,8027.0,7834.4,7882.8,371950272.0
2012-09-10,7839.4,7890.8,7796.9,7857.7,196006960.0
2012-09-11,7820.1,7933.4,7730.0,7930.4,210559440.0
2012-09-12,7972.5,8076.6,7928.7,7992.1,277158656.0
2012-09-13,7957.6,7968.3,7865.1,7935.9,210880192.0
2012-09-14,8101.9,8231.0,8087.5,8154.5,387632032.0
2012-09-17,8087.6,8156.6,8049.6,8148.0,255751696.0
2012-09-18,8085.0,8099.7,7949.1,8058.3,263138928.0
2012-09-19,8094.9,8149.4,8031.5,8098.8,276374912.0
2012-09-20,8034.3,8088.0,7961.4,8022.1,517332320.0
2012-09-21,8063.5,8230.7,8035.9,8230.7,984014272.0
2012-09-24,8165.9,8182.1,8082.9,8138.4,498204128.0
2012-09-25,8125.6,8197.9,8117.5,8175.0,279452864.0
2012-09-26,8080.6,8082.5,7840.4,7854.4,343666080.0
2012-09-27,7896.0,7914.8,7790.6,7842.3,187535824.0
2012-09-28,7908.7,7939.2,7678.7,7708.5,377651040.0
2012-10-01,7712.8,7838.5,7703.0,7784.1,532421056.0
2012-10-02,7728.0,7913.7,7710.2,7867.1,413786048.0
2012-10-03,7840.7,7900.8,7802.3,7826.7,290402944.0
2012-10-04,7866.1,7913.3,7784.4,7812.8,353294496.0
2012-10-05,7848.4,7972.8,7825.5,7954.4,723050112.0
2012-10-08,7910.5,7913.1,7855.2,7891.0,748731648.0
2012-10-09,7893.7,7901.5,7734.9,7745.4,420132448.0
2012-10-10,7705.7,7765.1,7664.5,7668.0,481101856.0
2012-10-11,7615.4,7777.7,7565.5,7734.7,319284032.0
2012-10-12,7724.0,7791.5,7652.4,7652.4,148183760.0
2012-10-15,7653.9,7723.4,7624.7,7678.5,188705088.0
2012-10-16,7747.0,7941.8,7741.6,7940.2,275436032.0
2012-10-17,8005.8,8131.9,7987.0,8128.2,717331520.0
2012-10-18,8143.8,8156.6,8035.5,8100.3,557485632.0
2012-10-19,8053.8,8070.6,7880.9,7913.4,658481472.0
2012-10-22,7911.2,7955.7,7841.5,7877.1,349264320.0
2012-10-23,7863.9,7886.6,7699.8,7747.7,392436640.0
2012-10-24,7773.1,7819.7,7653.2,7791.5,357854784.0
2012-10-25,7780.6,7851.3,7766.3,7779.2,256665520.0
2012-10-26,7708.4,7803.7,7665.6,7775.6,295127520.0
2012-10-29,7749.4,7779.7,7684.5,7728.6,204394064.0
2012-10-30,7763.6,7844.0,7755.9,7833.9,111871096.0
2012-10-31,7831.4,7939.9,7830.9,7842.9,221118736.0
2012-11-01,7807.1,7928.8,7790.3,7886.4,143785280.0
2012-11-02,7905.4,7995.9,7834.6,7968.9,168689696.0
2012-11-05,7891.6,7894.7,7793.3,7818.6,210091808.0
2012-11-06,7812.3,7868.3,7800.9,7837.6,179565872.0
2012-11-07,7899.7,7918.6,7638.5,7660.7,270680896.0
2012-11-08,7696.4,7718.0,7606.4,7624.1,239132176.0
2012-11-09,7613.3,7674.0,7496.0,7636.6,212137600.0
2012-11-12,7632.1,7633.3,7548.1,7567.8,122336736.0
2012-11-13,7521.9,7715.5,7490.6,7693.4,210744112.0
2012-11-14,7695.6,7756.5,7642.8,7673.0,292194688.0
2012-11-15,7615.4,7744.3,7610.4,7695.5,178843904.0
2012-11-16,7694.0,7725.0,7588.2,7588.2,238063840.0
2012-11-19,7661.8,7775.1,7601.7,7763.8,214844848.0
2012-11-20,7722.4,7787.2,7695.5,7778.7,148958512.0
2012-11-21,7751.8,7825.4,7716.8,7805.4,165467296.0
2012-11-22,7828.5,7894.4,7809.0,7875.6,150680512.0
2012-11-23,7887.2,7915.6,7825.1,7909.6,166691088.0
2012-11-26,7882.8,7893.0,7842.6,7874.8,162104880.0
2012-11-27,7936.6,7955.2,7819.7,7863.7,310559200.0
2012-11-28,7839.4,7854.9,7753.7,7837.6,272657152.0
2012-11-29,7887.4,7975.5,7883.8,7973.7,290039552.0
2012-11-30,7967.9,7989.6,7922.7,7934.6,345611552.0
2012-12-03,7963.4,8027.8,7874.1,7889.2,308476672.0
2012-12-04,7871.9,7945.7,7870.9,7902.4,293403552.0
2012-12-05,7948.5,7976.7,7844.7,7883.2,363606144.0
2012-12-06,7905.8,7947.8,7841.8,7910.8,368956288.0
2012-12-07,7915.7,7942.6,7813.1,7848.5,445380192.0
2012-12-10,7796.1,7804.4,7670.8,7804.4,383289824.0
2012-12-11,7813.6,7927.0,7806.2,7920.9,373499840.0
2012-12-12,7935.1,7988.3,7927.3,7986.8,538481856.0
2012-12-13,8005.9,8037.0,7977.3,8017.1,634926528.0
2012-12-14,8025.9,8045.3,8003.6,8024.1,320600032.0
2012-12-17,8017.8,8049.3,7975.0,8040.3,387100704.0
2012-12-18,8068.6,8171.6,8062.9,8168.8,738703168.0
2012-12-19,8192.3,8322.0,8185.4,8264.2,664668096.0
2012-12-20,8226.7,8297.9,8216.8,8264.2,703280128.0
2012-12-21,8223.5,8291.0,8203.8,8291.0,1277316224.0
2012-12-24,8261.6,8304.3,8256.0,8299.5,140275008.0
2012-12-27,8236.5,8345.4,8231.2,8280.9,447103712.0
2012-12-28,8276.6,8308.7,8103.9,8131.0,339124096.0
2012-12-31,8111.9,8167.5,8041.7,8167.5,189203472.0
2013-01-02,8337.9,8447.6,8286.7,8447.6,687066944.0
2013-01-03,8375.0,8422.6,8334.3,8403.4,626076416.0
2013-01-04,8411.7,8447.0,8386.7,8435.8,782018048.0
2013-01-07,8434.3,8485.6,8406.3,8419.0,419080928.0
2013-01-08,8388.2,8493.5,8374.7,8453.0,550235200.0
2013-01-09,8491.8,8614.2,8485.4,8606.4,671458560.0
2013-01-10,8607.3,8649.3,8548.4,8618.9,1086100864.0
2013-01-11,8638.0,8677.4,8580.0,8664.7,398072448.0
2013-01-14,8699.2,8721.1,8601.3,8632.1,364332128.0
2013-01-15,8549.6,8607.5,8520.6,8601.0,436436960.0
2013-01-16,8588.9,8604.0,8525.5,8581.1,468662304.0
2013-01-17,8568.4,8664.9,8565.9,8628.9,345965824.0
2013-01-18,8662.3,8679.8,8600.7,8604.0,480943040.0
2013-01-21,8628.3,8665.9,8608.9,8665.9,260828384.0
2013-01-22,8655.0,8675.4,8588.5,8632.1,279109472.0
2013-01-23,8637.9,8650.4,8585.5,8613.3,355135072.0
2013-01-24,8597.2,8673.0,8576.4,8665.6,240169136.0
2013-01-25,8642.6,8734.1,8616.3,8724.6,229779120.0
2013-01-28,8755.9,8755.9,8672.5,8672.5,215436336.0
2013-01-29,8674.4,8690.9,8606.8,8643.0,224129776.0
2013-01-30,8647.1,8689.2,8556.1,8571.9,254539824.0
2013-01-31,8542.5,8543.7,8362.3,8362.3,357939168.0
2013-02-01,8233.4,8301.3,8159.5,8229.7,713599552.0
2013-02-04,8225.0,8227.7,7916.8,7919.6,439296192.0
